CustomerID,Gender,tenure,MonthlyCharges,TotalCharges,TechSupport_Yes,OnlineBackup_Yes,StreamingTV_Yes,Contract_OneYear,Contract_TwoYear,Payment_Electronic,Payment_CreditCard,InternetService_Fiber,Churn
0611-DFXKO,Female,54,24,1296,1,1,0,1,0,0,0,1,0
7780-OTDSO,Female,30,53,1590,0,1,1,1,0,0,0,1,1
9619-GSATL,Female,30,103,3090,0,1,0,1,0,0,0,0,0
5622-UEJFI,Male,41,81,3321,1,1,1,0,0,0,1,0,1
9747-DDZOS,Male,37,57,2109,1,1,0,1,0,1,0,0,1
0674-DGMAQ,Male,51,90,4590,1,0,1,1,0,1,0,1,1
6203-HBZPA,Male,7,71,497,0,1,1,1,0,0,1,0,0
0484-FFVBJ,Male,53,44,2332,0,1,1,1,0,0,0,0,0
0301-FIDRB,Male,58,45,2610,0,1,0,0,0,1,0,0,0
4139-JPIAM,Male,40,24,960,1,1,1,0,0,1,0,1,0
2181-TIDSV,Male,20,100,2000,0,0,0,1,0,1,0,1,1
2761-XECQW,Male,19,71,1349,0,0,1,1,0,1,0,0,1
1936-CZAKF,Female,24,74,1776,0,1,1,1,0,1,0,0,1
9453-PATOS,Female,14,22,308,1,1,1,0,1,0,0,1,0
0564-JJHGS,Male,20,93,1860,1,0,1,1,0,0,1,1,0
3348-CFRNX,Female,2,81,162,0,1,0,1,0,0,0,1,1
4402-FTBXC,Female,21,81,1701,1,0,1,0,1,0,0,1,0
1428-GTBJJ,Female,56,109,6104,1,1,0,1,0,1,0,1,1
2931-XIQBR,Male,18,51,918,1,0,1,0,0,1,0,1,0
0106-UGRDO,Male,53,92,4876,0,0,1,1,0,0,1,0,0
5542-TBBWB,Male,25,112,2800,0,0,1,1,0,1,0,0,1
1930-QPBVZ,Male,20,86,1720,1,1,0,0,0,0,1,1,0
2606-PKWJB,Male,43,74,3182,1,1,0,1,0,1,0,1,0
5322-ZSMZY,Female,42,60,2520,1,0,0,1,0,1,0,0,0
8059-UDZFY,Female,62,33,2046,1,1,1,0,0,0,0,1,0
7740-BTPUX,Male,48,78,3744,1,0,0,1,0,0,1,1,1
5220-AGAAX,Female,48,51,2448,1,1,1,1,0,0,1,1,0
0208-BPQEJ,Female,62,74,4588,1,1,0,0,1,0,1,1,1
9435-JMLSX,Male,67,68,4556,1,1,0,0,1,0,1,1,1
3352-ALMCK,Female,60,26,1560,0,1,1,0,1,0,0,0,1
5312-IRCFR,Female,28,87,2436,0,0,1,1,0,0,0,1,1
5294-IMHHT,Female,53,59,3127,1,0,0,1,0,0,0,0,0
8802-UNOJF,Female,11,51,561,1,0,0,1,0,1,0,1,0
6313-GIDIT,Male,17,65,1105,1,0,1,1,0,0,0,0,0
6176-YJWAS,Female,25,48,1200,0,0,0,1,0,0,0,0,1
5310-NOOVA,Female,5,79,395,1,0,0,0,1,0,1,1,0
4526-EXKKN,Female,67,23,1541,0,0,0,0,0,0,0,1,0
5311-IHLEI,Male,49,118,5782,1,0,0,0,1,1,0,1,0
3987-KQDDU,Female,51,111,5661,0,1,1,1,0,0,1,0,1
3404-JNXAX,Male,71,76,5396,1,0,1,0,1,0,1,0,1
5131-PONJI,Female,47,33,1551,1,1,1,1,0,1,0,0,1
2845-AFFTX,Female,69,50,3450,0,1,0,0,0,1,0,0,0
3489-VSFRD,Female,28,44,1232,1,1,0,1,0,1,0,0,1
3345-JHUEO,Female,17,74,1258,1,1,0,1,0,0,1,0,1
5815-HGGHV,Female,31,86,2666,1,0,1,0,0,0,0,1,0
5260-UMPWX,Male,62,50,3100,0,1,0,0,1,0,1,0,0
2249-YPRNG,Male,63,55,3465,0,1,1,0,1,0,0,0,1
7410-YTJIK,Male,12,96,1152,1,1,1,0,0,0,1,0,0
4626-GYCZP,Female,62,43,2666,0,1,0,0,1,1,0,1,0
5649-RXQTV,Male,10,91,910,1,0,1,0,0,1,0,1,0
2674-MIAHT,Female,44,97,4268,0,1,1,0,0,0,1,0,1
2576-HXMPA,Male,10,94,940,1,0,0,1,0,1,0,1,0
7587-AOVVU,Female,54,72,3888,0,1,1,0,0,1,0,0,1
5590-BYNII,Female,67,28,1876,0,1,1,1,0,1,0,1,0
6898-MDLZW,Female,22,106,2332,1,0,1,0,0,1,0,0,1
3237-AJGEH,Female,24,53,1272,1,1,1,1,0,1,0,0,1
4707-YNOQA,Female,20,28,560,0,0,1,1,0,0,1,1,0
9357-UJRUN,Female,41,61,2501,0,0,1,1,0,0,0,0,1
1591-NFNLQ,Female,37,33,1221,0,1,1,0,1,0,1,1,1
8648-PFRMP,Male,70,34,2380,0,0,0,0,0,1,0,1,0
7663-CUXZB,Female,3,82,246,1,0,1,1,0,1,0,1,0
0258-NOKBL,Male,51,45,2295,0,1,0,1,0,1,0,1,1
1163-VIPRI,Male,62,56,3472,1,0,0,0,1,0,0,1,1
2815-CPTUL,Female,58,117,6786,1,0,0,0,1,1,0,1,0
9348-ROUAI,Female,72,56,4032,1,1,0,1,0,1,0,0,0
9443-JUBUO,Male,26,42,1092,0,0,0,0,1,1,0,0,1
0596-BQCEQ,Female,1,37,37,1,1,0,0,0,0,1,0,1
1481-ZUWZA,Male,35,48,1680,0,1,0,0,1,0,0,0,1
3043-TYBNO,Male,31,20,620,0,1,0,0,1,0,1,1,0
4830-FAXFM,Male,26,83,2158,0,1,0,0,1,1,0,0,0
5906-BFOZT,Male,46,116,5336,1,1,0,1,0,1,0,0,1
2960-NKRSO,Male,70,65,4550,1,1,1,1,0,0,1,1,0
8996-ZROXE,Male,7,89,623,1,1,0,1,0,1,0,0,0
5598-IKHQQ,Female,65,46,2990,1,1,0,0,0,0,1,0,0
0397-ZXWQF,Female,11,86,946,1,0,0,1,0,0,1,1,1
5266-PFRQK,Male,26,31,806,1,1,0,1,0,0,0,1,0
4674-HGNUA,Female,61,77,4697,1,1,1,1,0,0,1,0,0
6765-MBQNU,Female,39,109,4251,0,1,0,1,0,0,1,0,1
9786-IJYDL,Male,32,85,2720,0,1,1,0,0,0,0,1,1
1303-SRDOK,Male,33,117,3861,1,1,0,1,0,1,0,1,0
3769-MHZNV,Male,34,46,1564,1,1,1,1,0,0,0,1,0
6295-OSINB,Male,4,91,364,0,1,1,0,1,0,0,0,0
3308-MHOOC,Female,50,31,1550,1,0,1,1,0,0,1,0,0
2309-OSFEU,Male,37,80,2960,0,0,1,0,1,0,0,1,1
2207-QPJED,Male,60,91,5460,1,1,1,1,0,1,0,0,0
4177-JPDFU,Female,55,118,6490,1,0,1,1,0,0,1,1,1
2239-CFOUJ,Male,2,60,120,0,1,1,0,1,0,0,1,1
8046-DNVTL,Female,28,47,1316,1,1,1,1,0,0,1,1,0
2209-XADXF,Male,31,26,806,0,1,0,1,0,1,0,1,1
6620-JDYNW,Female,27,48,1296,0,1,0,0,0,0,1,1,0
1891-FZYSA,Male,48,119,5712,1,1,0,0,0,1,0,0,0
4770-UEZOX,Female,8,70,560,1,0,0,0,1,0,1,1,0
1038-RQOST,Male,43,82,3526,0,1,1,1,0,0,1,1,1
7613-LLQFO,Female,28,103,2884,0,0,0,1,0,0,1,0,0
4568-TTZRT,Female,25,62,1550,1,0,0,0,0,0,0,1,0
9513-DXHDA,Female,67,114,7638,0,0,0,1,0,0,1,0,1
2640-PMGFL,Female,14,111,1554,1,1,0,1,0,0,0,1,0
3801-HMYNL,Male,65,61,3965,1,1,0,0,0,1,0,0,1
0516-QREYC,Female,24,106,2544,0,1,0,0,0,1,0,0,1
9685-WKZGT,Female,39,106,4134,1,0,1,0,0,1,0,0,1
6022-UGGSO,Female,12,96,1152,0,0,1,1,0,0,1,0,1
8084-OIVBS,Female,28,120,3360,0,1,0,0,0,1,0,1,0
8896-BQTTI,Female,44,84,3696,0,1,1,1,0,1,0,0,1
3865-QBWSJ,Female,37,61,2257,1,1,1,0,1,1,0,0,1
3352-RICWQ,Female,13,88,1144,1,0,0,0,1,0,1,0,0
2160-GPFXD,Male,57,95,5415,1,1,0,1,0,1,0,0,0
2065-MMKGR,Female,5,39,195,1,1,1,1,0,0,0,1,0
5857-TYBCJ,Female,64,111,7104,1,0,1,1,0,1,0,1,0
1498-NHTLT,Male,16,84,1344,1,0,1,0,0,0,1,1,1
4484-CGXFK,Female,46,92,4232,1,1,1,1,0,1,0,0,0
1402-PTHGN,Female,63,81,5103,1,1,0,1,0,0,1,0,0
4176-RELJR,Male,4,79,316,0,0,1,1,0,1,0,0,1
6214-EDAKZ,Female,59,90,5310,1,0,1,0,0,1,0,1,1
5199-FPUSP,Female,23,76,1748,0,0,0,0,0,0,0,0,1
6377-KSLXC,Male,11,93,1023,1,0,0,0,0,0,1,1,1
1796-JANOW,Male,36,76,2736,0,0,1,1,0,1,0,1,1
0238-WHBIQ,Female,69,57,3933,1,1,0,1,0,1,0,1,1
8735-NBLWT,Female,11,78,858,0,1,0,1,0,0,0,1,0
6651-RLGGM,Female,32,40,1280,1,0,0,1,0,0,0,0,0
6127-ISGTU,Female,61,55,3355,1,1,0,1,0,0,1,1,1
1614-JBEBI,Female,43,85,3655,1,0,1,1,0,1,0,0,0
8740-XLHDR,Male,26,87,2262,1,1,1,1,0,0,1,1,0
1208-DNHLN,Female,21,64,1344,1,0,0,0,1,1,0,1,0
1761-AEZZR,Male,36,98,3528,1,1,0,1,0,1,0,1,0
3923-CSIHK,Female,11,105,1155,0,0,0,1,0,0,0,1,0
5696-EXCYS,Female,25,67,1675,0,0,1,0,1,0,1,0,1
5795-KTGUD,Male,57,54,3078,1,1,0,0,0,1,0,0,1
7120-RFMVS,Female,23,22,506,0,1,1,0,0,0,1,1,1
7924-GJZFI,Female,32,114,3648,1,1,1,1,0,1,0,0,0
4702-HDRKD,Female,57,49,2793,1,1,1,1,0,1,0,1,1
8512-WIWYV,Female,68,109,7412,1,1,0,0,0,0,1,0,1
5897-ZYEKH,Female,39,81,3159,1,1,0,1,0,0,1,1,0
5456-ITGIC,Male,17,116,1972,0,0,1,0,1,1,0,0,0
7317-GGVPB,Female,69,120,8280,1,0,1,1,0,0,1,0,1
1406-PUQVY,Female,68,59,4012,1,1,1,1,0,1,0,0,0
1322-AGOQM,Female,43,69,2967,0,1,1,0,1,1,0,0,1
3677-IYRBF,Female,2,42,84,0,1,0,1,0,1,0,0,1
5692-FPTAH,Male,25,34,850,0,0,0,1,0,0,1,0,1
9114-AAFQH,Male,16,61,976,0,1,0,0,1,0,1,0,0
8715-KKTFG,Male,57,96,5472,1,0,1,1,0,0,0,0,1
1550-LOAHA,Female,26,119,3094,1,1,1,0,0,0,0,1,1
1728-BQDMA,Female,51,24,1224,1,1,0,0,0,1,0,0,1
0268-QKIWO,Male,53,68,3604,1,1,1,0,1,1,0,0,0
0876-WDUUZ,Male,10,63,630,1,0,0,1,0,1,0,0,0
5117-ZSMHQ,Male,18,22,396,1,1,0,0,0,0,0,1,1
5151-HQRDG,Female,39,113,4407,0,0,0,0,0,1,0,1,1
0960-HUWBM,Female,71,25,1775,1,0,0,0,0,1,0,0,1
6465-GSRCL,Female,41,60,2460,1,0,1,0,1,1,0,1,0
0617-FHSGK,Female,10,55,550,0,0,1,1,0,1,0,0,1
0263-FJTQO,Female,10,99,990,0,0,1,1,0,0,0,1,1
7319-ZNRTR,Female,23,68,1564,0,0,0,0,0,1,0,0,0
2858-MOFSQ,Male,47,95,4465,1,1,1,0,0,1,0,1,1
7503-EPSZW,Male,65,97,6305,0,1,1,1,0,0,1,0,1
7089-XXAYG,Male,39,40,1560,0,1,1,0,0,0,0,0,1
8118-LSUEL,Female,61,33,2013,0,0,0,1,0,0,1,1,0
8070-AAWZP,Female,69,58,4002,1,0,0,0,0,1,0,0,1
1666-JXLKU,Male,14,32,448,0,0,0,1,0,1,0,0,0
7855-DIWPO,Female,70,85,5950,1,0,1,1,0,1,0,1,0
5133-POWUA,Male,28,45,1260,0,1,1,0,1,1,0,0,1
5652-MSDEY,Male,58,93,5394,0,0,1,0,0,1,0,0,0
7005-CCBKV,Female,27,52,1404,1,1,1,0,0,0,0,0,1
1810-BOHSY,Male,65,87,5655,0,0,0,0,1,0,0,0,1
1784-BXEFA,Male,15,66,990,0,1,1,1,0,0,0,0,0
7351-MHQVU,Female,39,68,2652,0,0,1,0,1,1,0,1,1
9224-VTYID,Female,47,20,940,1,1,0,0,1,1,0,1,0
9500-IWPXQ,Female,6,112,672,1,0,1,1,0,1,0,1,1
5762-TJXGK,Male,67,102,6834,1,0,1,1,0,1,0,1,1
4504-YOULA,Female,67,63,4221,1,0,1,0,1,1,0,0,1
5569-IDSEY,Male,17,114,1938,0,0,0,0,1,0,0,0,1
4250-FDVOU,Female,37,110,4070,0,0,0,1,0,1,0,0,1
7284-ZZLOH,Female,2,104,208,1,1,1,1,0,0,1,1,1
5277-ZLOOR,Female,35,112,3920,0,1,1,0,0,0,1,1,1
2141-RRYGO,Female,31,108,3348,1,1,1,0,0,0,0,1,1
1777-JYQPJ,Female,54,119,6426,1,0,0,0,0,1,0,1,1
6376-GAHQE,Male,47,119,5593,1,0,1,1,0,1,0,1,1
3401-URHDA,Female,49,100,4900,0,1,1,1,0,0,0,0,0
1599-EAHXY,Female,44,106,4664,1,1,1,1,0,0,1,0,0
8631-XVRZL,Male,12,21,252,0,1,1,1,0,1,0,0,1
5052-PNLOS,Male,13,35,455,0,1,0,0,0,0,1,1,1
3853-LYGAM,Male,18,40,720,0,0,1,0,0,0,0,1,1
6979-ZNSFF,Female,49,103,5047,0,1,1,0,0,1,0,1,1
5751-USDBL,Male,46,54,2484,1,0,0,0,1,1,0,0,1
5680-LQOGP,Male,64,82,5248,0,0,0,1,0,1,0,0,1
2386-LAHRK,Male,54,103,5562,1,1,0,1,0,0,0,0,0
8189-DUKMV,Male,65,26,1690,1,1,0,1,0,1,0,1,1
6032-IGALN,Male,8,33,264,1,0,1,1,0,0,1,0,1
9931-DCEZH,Female,45,32,1440,1,1,0,1,0,0,1,1,1
1898-JSNDC,Female,28,99,2772,0,0,0,0,0,1,0,0,0
0315-LVCRK,Male,16,108,1728,1,1,1,1,0,1,0,1,0
3911-RSNHI,Male,20,88,1760,0,1,1,1,0,1,0,0,0
2410-CIYFZ,Male,69,47,3243,1,1,1,0,0,0,0,1,0
4248-HCETZ,Female,31,111,3441,0,0,1,1,0,1,0,1,0
5505-OVWQW,Male,20,108,2160,1,0,1,0,0,0,1,1,1
7271-AJDTL,Female,65,68,4420,0,1,0,0,1,1,0,1,1
1867-TJHTS,Male,12,28,336,1,0,1,0,0,1,0,1,0
0516-WJVXC,Male,51,101,5151,1,0,1,0,1,1,0,1,0
9174-FKWZE,Male,36,84,3024,0,1,1,0,0,0,0,0,1
6860-YRJZP,Female,39,25,975,0,0,1,0,0,1,0,1,0
4429-WYGFR,Female,42,80,3360,0,1,0,1,0,0,0,1,0
2817-LVCPP,Male,38,101,3838,1,1,1,1,0,1,0,1,1
5038-ETMLM,Male,57,85,4845,1,1,0,0,0,1,0,0,0
5056-FIMPT,Female,47,47,2209,0,1,1,1,0,0,1,1,1
4521-WFJAI,Female,19,56,1064,0,0,1,1,0,0,0,1,0
6569-KTMDU,Male,49,39,1911,1,0,1,1,0,1,0,0,1
8809-RIHDD,Female,51,29,1479,0,0,0,1,0,0,0,1,1
8809-XKHMD,Female,9,21,189,1,0,0,0,1,0,0,0,0
0396-YCHWO,Male,15,58,870,0,1,1,1,0,0,1,1,0
0867-LDTTC,Female,38,22,836,1,0,1,0,1,0,1,1,1
4822-NGOCH,Male,41,104,4264,1,1,1,0,0,0,1,0,0
9391-DXGGG,Male,48,84,4032,0,1,0,0,0,0,0,1,0
9844-FELAJ,Male,46,67,3082,0,0,0,1,0,1,0,1,0
2122-SZZZD,Male,59,39,2301,1,0,1,1,0,0,0,1,0
5307-DZCVC,Female,15,26,390,0,0,1,0,1,1,0,1,0
3148-AOIQT,Male,42,49,2058,1,0,0,1,0,0,1,0,1
8679-JOEVF,Male,72,69,4968,1,0,1,1,0,0,1,0,0
8395-ETZKQ,Male,28,73,2044,1,1,0,1,0,0,0,1,1
6692-YQHXC,Male,34,55,1870,0,0,0,0,0,0,0,0,1
3889-VWBID,Female,24,61,1464,0,1,0,0,1,0,1,1,0
5222-JCXZT,Female,43,26,1118,0,0,0,1,0,0,0,0,0
9754-CLVZW,Female,33,65,2145,1,0,1,0,1,1,0,0,0
1432-FPAXX,Female,59,89,5251,0,1,0,0,1,0,1,1,0
2739-CCZMB,Female,44,34,1496,1,0,0,1,0,1,0,0,1
7080-TNUWP,Female,14,61,854,1,1,1,0,0,0,0,0,1
0496-AHOOK,Male,64,85,5440,0,1,0,1,0,1,0,0,1
8336-TAVKX,Female,27,70,1890,1,0,1,0,1,0,0,0,0
2468-SJFLM,Female,55,21,1155,1,1,0,0,0,0,1,0,0
3181-VTHOE,Female,41,112,4592,0,1,0,1,0,1,0,1,1
7168-HDQHG,Female,1,103,103,0,1,1,1,0,1,0,1,0
4803-AXVYP,Male,56,85,4760,0,1,0,1,0,0,1,1,1
3884-HCSWG,Female,52,108,5616,1,1,0,1,0,0,0,0,1
4567-AKPIA,Female,57,116,6612,1,0,1,0,1,0,1,0,1
5077-DXTCG,Female,72,88,6336,0,1,1,0,1,1,0,0,1
1142-WACZW,Male,38,53,2014,1,1,1,1,0,0,1,0,0
7901-HXJVA,Male,19,52,988,1,0,0,1,0,0,1,1,0
5649-ANRML,Female,47,110,5170,0,0,1,1,0,1,0,0,0
4892-VLANZ,Female,72,88,6336,0,1,1,1,0,0,0,1,0
5924-IFQTT,Female,65,54,3510,0,1,0,1,0,0,0,0,0
7968-QUXNS,Female,5,38,190,0,1,0,0,0,1,0,1,0
2919-HBCJO,Female,68,55,3740,0,1,0,0,0,0,0,0,1
4236-XPXAV,Female,67,76,5092,1,1,0,1,0,1,0,0,1
8903-WMRNW,Female,5,113,565,0,0,1,1,0,0,0,0,1
2452-SNHFZ,Male,44,108,4752,1,0,0,1,0,0,1,0,1
3629-WEAAM,Male,63,84,5292,0,0,0,1,0,1,0,0,1
6029-CSMJE,Female,57,109,6213,0,1,0,1,0,1,0,0,1
7993-NQLJE,Male,64,34,2176,1,1,0,1,0,0,1,0,1
9909-DFRJA,Female,8,50,400,0,1,0,1,0,1,0,0,0
9099-FTUHS,Male,60,62,3720,1,0,1,0,0,1,0,0,1
0581-BXBUB,Male,8,85,680,0,0,0,1,0,0,0,0,0
4962-CHQPW,Male,63,35,2205,0,1,0,1,0,0,1,1,1
9467-ROOLM,Male,2,72,144,0,0,1,1,0,1,0,1,0
3030-YZADT,Female,71,49,3479,0,1,1,1,0,1,0,1,1
7410-KTVFV,Female,59,91,5369,1,0,0,0,1,0,1,1,1
5150-ITWWB,Female,44,87,3828,0,0,1,1,0,1,0,1,0
2253-KPMNB,Male,62,86,5332,1,1,1,1,0,1,0,0,0
1345-ZUKID,Male,47,88,4136,0,1,1,0,0,0,0,1,0
6429-SHBCB,Male,12,85,1020,1,1,0,0,0,1,0,1,1
9281-OFDMF,Male,54,28,1512,1,0,0,0,1,0,1,1,1
2603-HVKCG,Female,11,22,242,0,1,0,1,0,1,0,1,0
1834-WULEG,Female,69,38,2622,1,1,0,0,1,0,1,1,0
9097-ZUBYC,Male,42,79,3318,0,1,0,1,0,1,0,1,1
5148-ORICT,Female,18,44,792,0,0,1,0,0,1,0,1,1
4893-GYUJU,Female,6,82,492,0,0,0,1,0,0,1,0,0
4578-PHJYZ,Male,3,100,300,0,1,1,1,0,0,1,1,0
7272-QDCKA,Female,54,112,6048,0,1,0,1,0,1,0,1,1
8908-SLFCJ,Female,26,87,2262,1,1,0,1,0,1,0,0,1
8393-DLHGA,Male,9,56,504,0,0,1,0,1,1,0,1,1
9766-HGEDE,Female,58,89,5162,0,0,0,0,1,1,0,1,0
6968-MHOMU,Male,32,45,1440,0,1,0,0,1,1,0,1,1
7395-IGJOS,Female,12,83,996,1,1,0,1,0,0,1,0,0
5044-XDPYX,Male,50,30,1500,0,0,1,1,0,1,0,1,0
1814-WFGVS,Male,3,57,171,1,0,1,1,0,0,1,0,0
2834-SPCJV,Male,2,31,62,0,0,1,0,1,0,1,1,1
3721-WKIIL,Female,58,57,3306,0,1,1,0,0,1,0,0,1
6734-CKRSM,Female,5,83,415,0,0,1,0,0,1,0,0,0
1265-ZFOSD,Male,51,111,5661,0,0,0,0,0,1,0,1,1
6568-POCUI,Male,15,50,750,1,0,1,0,1,1,0,0,1
7890-VYYWG,Female,38,24,912,1,0,0,0,1,0,1,0,1
5197-LQXXH,Male,52,113,5876,0,1,1,0,1,0,1,1,1
9907-SWKKF,Male,36,64,2304,0,1,0,0,1,1,0,0,1
3457-PQBYH,Female,59,81,4779,1,1,0,0,1,0,0,0,0
7682-AZNDK,Female,69,103,7107,1,1,1,0,0,0,1,0,0
0587-DMGBH,Female,24,105,2520,1,0,0,1,0,1,0,0,1
5384-ZTTWP,Male,53,49,2597,1,0,0,0,1,0,0,0,1
3745-HRPHI,Male,30,116,3480,0,1,1,0,0,0,0,0,1
7636-OWBPG,Male,37,67,2479,0,0,1,0,1,1,0,1,1
1231-YNDEK,Female,59,56,3304,0,1,1,0,1,1,0,1,1
1407-DIGZV,Female,44,39,1716,0,1,0,0,0,1,0,1,1
6397-JNZZG,Male,12,109,1308,1,0,0,0,1,1,0,1,1
0570-BFQHT,Female,22,111,2442,1,1,0,1,0,0,1,1,0
4393-OBCRR,Female,6,116,696,0,1,1,1,0,1,0,1,1
3523-QRQLL,Female,4,62,248,1,0,0,0,0,0,0,0,0
8564-LDKFL,Female,38,118,4484,1,1,0,1,0,0,1,1,1
3696-DFHHB,Male,72,78,5616,1,1,0,1,0,1,0,0,0
0895-DQHEW,Female,69,84,5796,1,0,0,0,1,0,0,0,1
4717-GHADL,Male,25,54,1350,0,1,0,0,1,0,1,0,0
5501-TVMGM,Male,71,67,4757,0,0,0,0,1,0,1,0,0
5879-HMFFH,Male,44,42,1848,0,1,1,0,1,1,0,1,0
6772-WFQRD,Male,45,74,3330,0,1,0,0,1,0,0,1,0
3810-DVDQQ,Male,31,107,3317,1,0,0,0,1,1,0,0,0
6972-SNKKW,Female,39,53,2067,1,1,0,1,0,0,0,0,1
3694-GLTJM,Male,33,86,2838,0,0,0,1,0,1,0,1,0
8550-XSXUQ,Female,63,56,3528,1,1,1,1,0,0,1,0,1
8149-RSOUN,Female,58,107,6206,0,0,1,0,0,0,0,1,0
9055-MOJJJ,Female,2,86,172,1,0,0,0,0,1,0,0,1
4359-INNWN,Female,39,96,3744,1,0,0,0,0,0,1,0,0
0585-EGDDA,Male,34,78,2652,0,1,0,0,1,0,0,1,0
4032-RMHCI,Female,28,105,2940,0,0,1,1,0,1,0,1,0
0549-CYCQN,Male,5,108,540,0,1,0,1,0,1,0,0,1
3481-JHUZH,Male,18,65,1170,1,0,1,0,1,1,0,1,1
7250-EQKIY,Male,55,80,4400,0,0,0,0,1,0,0,0,0
3594-IVHJZ,Male,42,39,1638,1,1,0,1,0,0,0,0,0
6869-FGJJC,Male,46,98,4508,0,1,1,0,1,0,1,0,0
3896-ZVNET,Male,64,61,3904,1,0,0,0,0,1,0,0,1
8205-VSLRB,Female,39,71,2769,1,0,0,1,0,1,0,0,0
5960-MVTUK,Male,31,43,1333,0,0,1,1,0,1,0,0,0
6817-WTYHE,Female,19,60,1140,1,0,0,1,0,1,0,0,1
3082-VQXNH,Female,22,97,2134,1,0,0,0,0,1,0,1,0
4013-UBXWQ,Female,64,46,2944,0,1,1,0,0,1,0,0,1
4931-TRZWN,Male,9,25,225,1,1,1,0,1,0,1,0,1
0750-EKNGL,Male,19,47,893,0,1,1,0,1,1,0,1,0
7669-LCRSD,Female,32,79,2528,0,0,0,1,0,1,0,0,1
3567-PQTSO,Male,55,43,2365,1,0,0,0,0,1,0,1,0
5519-NPHVG,Male,28,28,784,0,0,1,0,1,1,0,0,0
8043-PNYSD,Male,23,50,1150,0,1,0,0,1,1,0,0,1
9938-EKRGF,Male,50,33,1650,1,0,0,1,0,0,0,1,0
2703-AMTUL,Female,32,89,2848,0,0,1,1,0,1,0,0,1
0928-JMXNP,Male,34,39,1326,1,1,1,0,1,1,0,1,0
8173-RXAYP,Male,11,92,1012,1,1,0,1,0,0,1,1,1
4825-XJGDM,Male,51,41,2091,0,0,1,1,0,0,1,1,0
5402-HTOTQ,Female,72,79,5688,0,1,1,1,0,1,0,1,1
6734-JDTTV,Male,52,33,1716,1,0,1,0,0,0,0,1,1
7850-THJMU,Male,26,70,1820,1,1,0,1,0,0,1,1,0
3890-RTCMS,Male,17,63,1071,1,1,1,0,1,1,0,0,0
8849-GYOKR,Female,21,87,1827,1,1,1,1,0,1,0,0,1
3148-BLQJT,Female,69,50,3450,0,0,1,1,0,0,0,0,0
3717-FDJFU,Female,59,76,4484,0,0,0,0,0,0,0,1,1
3665-JATSN,Female,39,34,1326,0,0,1,1,0,1,0,0,0
7966-YOTQW,Male,66,33,2178,1,0,0,0,1,1,0,0,1
0461-CVKMU,Female,18,52,936,0,1,1,0,1,1,0,1,1
8806-EAGWC,Male,9,106,954,0,0,0,1,0,0,0,1,0
8853-TZDGH,Female,18,117,2106,1,0,1,0,1,1,0,0,0
7779-LGOVN,Male,33,81,2673,0,0,0,1,0,1,0,0,1
4324-BZCKL,Male,29,29,841,1,0,1,0,0,0,0,1,0
6924-TDGMT,Female,70,20,1400,1,0,1,1,0,1,0,0,0
9710-ZUSHQ,Male,64,79,5056,0,1,1,1,0,0,0,1,1
1536-YHDOE,Male,72,32,2304,1,1,1,1,0,0,0,0,0
8123-QBNAZ,Male,68,117,7956,0,1,1,1,0,1,0,1,1
3629-ZNKXA,Male,50,78,3900,0,1,1,0,1,0,0,1,1
4827-LTQRJ,Female,6,63,378,1,1,1,0,0,1,0,0,1
7711-YIJWC,Male,61,104,6344,0,0,0,0,0,0,1,0,1
5482-VXSXJ,Female,20,74,1480,1,1,0,1,0,0,0,0,0
7365-BVCJH,Female,62,70,4340,0,1,1,1,0,0,0,0,0
9620-ENEJV,Male,64,83,5312,0,0,0,1,0,1,0,1,0
4183-WCSEP,Female,19,93,1767,0,1,1,0,0,0,1,1,1
2378-YIZKA,Female,2,106,212,0,1,0,0,1,0,0,0,0
5498-TXHLF,Male,2,57,114,0,1,1,0,0,1,0,1,0
0689-DSXGL,Female,59,54,3186,0,1,1,1,0,0,1,0,0
6818-DJXAA,Male,26,20,520,0,0,1,0,1,0,1,1,1
9722-UJOJR,Female,71,64,4544,1,1,0,1,0,0,1,0,1
0464-WJTKO,Male,3,112,336,0,0,1,1,0,1,0,1,1
8902-ZEOVF,Female,48,120,5760,1,1,1,1,0,1,0,1,0
6778-EICRF,Male,33,35,1155,1,1,0,0,0,0,0,1,1
2662-NNTDK,Male,43,35,1505,0,0,0,1,0,1,0,0,1
4132-KALRO,Female,35,117,4095,1,1,1,0,0,1,0,1,0
3902-FOIGH,Male,8,60,480,1,1,0,0,1,0,1,0,0
6772-KSATR,Female,68,73,4964,1,1,0,0,0,0,1,1,0
7112-OPOTK,Male,72,95,6840,0,1,1,1,0,0,0,0,0
2874-YXVVA,Female,13,41,533,1,1,1,1,0,0,0,1,0
1245-HARPS,Male,42,34,1428,1,0,0,0,0,1,0,1,0
4210-QFJMF,Male,44,30,1320,0,0,0,0,1,1,0,1,1
4323-ELYYB,Female,34,108,3672,1,0,1,0,0,0,0,1,1
4293-ETKAP,Female,21,52,1092,0,0,0,0,0,1,0,0,0
6064-PUPMC,Male,19,88,1672,0,1,1,0,0,1,0,1,1
6504-VBLFL,Female,56,25,1400,1,1,1,0,1,1,0,1,0
6322-PJJDJ,Female,64,71,4544,0,1,1,0,1,1,0,0,0
0330-BGYZE,Male,17,64,1088,0,1,0,1,0,1,0,1,1
1085-LDWAM,Male,54,82,4428,1,1,0,0,0,0,1,0,1
